current_attendance,present_classes,absent_classes,total_classes,remaining_classes,weekly_subject_classes,minimum_attendance,planned_leave_classes,days_remaining,absence_rate,future_attendance_after_leave,leave_risk
71.4286,10,4,14,70,3,75,3,115,0.285714,58.8235,HIGH
72.4138,84,32,116,13,4,75,0,20,0.275862,72.4138,HIGH
21.6867,18,65,83,36,2,80,3,90,0.783133,20.9302,HIGH
90.0,9,1,10,70,3,80,16,114,0.1,34.6154,HIGH
71.4286,20,8,28,70,3,70,3,117,0.285714,64.5161,HIGH
76.0,57,18,75,28,2,75,0,69,0.24,76.0,MEDIUM
93.75,15,1,16,70,3,80,4,115,0.0625,75.0,HIGH
41.6667,15,21,36,55,5,85,1,53,0.583333,40.5405,HIGH
96.9697,96,3,99,33,1,70,2,166,0.030303,95.0495,LOW
76.0,95,30,125,30,5,75,3,33,0.24,74.2188,HIGH
81.5789,62,14,76,41,2,80,6,106,0.184211,75.6098,HIGH
60.9524,64,41,105,26,6,75,1,25,0.390476,60.3774,HIGH
80.0,80,20,100,38,4,80,1,49,0.2,79.2079,HIGH
67.0732,55,27,82,41,2,70,1,101,0.329268,66.2651,HIGH
97.2973,36,1,37,67,6,75,2,54,0.027027,92.3077,LOW
97.8495,91,2,93,30,3,70,2,51,0.021505,95.7895,LOW
51.2195,42,40,82,43,2,75,5,106,0.487805,48.2759,HIGH
67.5325,52,25,77,39,5,75,10,41,0.324675,59.7701,HIGH
98.5714,138,2,140,24,5,75,4,25,0.014286,95.8333,LOW
67.7419,21,10,31,47,2,70,1,118,0.322581,65.625,HIGH
71.6049,58,23,81,48,6,75,2,39,0.283951,69.8795,HIGH
87.5,42,6,48,61,5,85,11,60,0.125,71.1864,HIGH
98.1818,54,1,55,67,4,85,1,86,0.018182,96.4286,LOW
98.2759,57,1,58,50,1,70,4,249,0.017241,91.9355,LOW
99.187,122,1,123,32,6,70,3,27,0.00813,96.8254,LOW
64.4068,38,21,59,59,6,65,4,52,0.355932,60.3175,HIGH
98.7342,78,1,79,31,3,75,0,52,0.012658,98.7342,LOW
96.0,72,3,75,36,2,65,20,93,0.04,75.7895,LOW
57.4803,73,54,127,23,5,75,3,20,0.425197,56.1538,HIGH
79.2208,61,16,77,28,6,80,0,24,0.207792,79.2208,HIGH
40.0,8,12,20,64,2,75,3,163,0.6,34.7826,HIGH
39.4737,15,23,38,68,5,75,2,71,0.605263,37.5,HIGH
97.9592,96,2,98,29,5,75,0,27,0.020408,97.9592,LOW
62.069,18,11,29,70,1,65,1,351,0.37931,60.0,HIGH
62.2642,33,20,53,68,6,80,1,55,0.377358,61.1111,HIGH
75.0,27,9,36,51,1,75,4,258,0.25,67.5,HIGH
66.6667,18,9,27,70,5,65,7,70,0.333333,52.9412,HIGH
86.7188,111,17,128,31,5,85,1,33,0.132812,86.0465,MEDIUM
68.9394,91,41,132,30,6,70,4,24,0.310606,66.9118,HIGH
98.75,79,1,80,34,1,75,2,172,0.0125,96.3415,LOW
58.3333,14,10,24,65,5,85,5,63,0.416667,48.2759,HIGH
74.0385,77,27,104,27,1,75,1,134,0.259615,73.3333,HIGH
91.6667,88,8,96,46,1,90,5,233,0.083333,87.1287,HIGH
64.0,80,45,125,28,6,75,1,25,0.36,63.4921,HIGH
57.1429,12,9,21,70,2,75,5,175,0.428571,46.1538,HIGH
61.9048,13,8,21,70,4,75,2,87,0.380952,56.5217,HIGH
74.7475,74,25,99,35,2,75,2,87,0.252525,73.2673,HIGH
55.2632,63,51,114,27,4,75,3,34,0.447368,53.8462,HIGH
29.4118,5,12,17,64,1,70,2,323,0.705882,26.3158,HIGH
94.2857,33,2,35,47,6,70,2,40,0.057143,89.1892,LOW
63.8554,53,30,83,33,1,80,3,164,0.361446,61.6279,HIGH
97.541,119,3,122,17,4,70,17,20,0.02459,85.6115,LOW
95.7746,68,3,71,46,4,70,2,61,0.042254,93.1507,LOW
76.5101,114,35,149,27,3,75,3,43,0.234899,75.0,MEDIUM
72.0,54,21,75,31,1,75,5,156,0.28,67.5,HIGH
98.6486,146,2,148,12,4,75,1,17,0.013514,97.9866,LOW
78.1818,43,12,55,53,6,80,4,46,0.218182,72.8814,HIGH
77.7778,14,4,18,70,1,80,2,347,0.222222,70.0,HIGH
97.561,80,2,82,45,5,70,5,44,0.02439,91.954,LOW
77.1739,71,21,92,31,3,80,2,53,0.228261,75.5319,HIGH
97.2222,35,1,36,65,5,75,0,65,0.027778,97.2222,LOW
96.2963,52,2,54,67,1,90,1,336,0.037037,94.5455,MEDIUM
97.8947,93,2,95,31,3,65,2,51,0.021053,95.8763,LOW
83.6735,82,16,98,40,4,85,5,47,0.163265,79.6117,HIGH
53.8462,28,24,52,62,3,75,4,107,0.461538,50.0,HIGH
77.4436,103,30,133,11,2,75,4,29,0.225564,75.1825,MEDIUM
73.2143,41,15,56,67,1,75,1,335,0.267857,71.9298,HIGH
62.5,10,6,16,68,1,90,1,342,0.375,58.8235,HIGH
85.7143,18,3,21,70,1,90,9,347,0.142857,60.0,HIGH
96.6667,58,2,60,58,6,75,1,49,0.033333,95.082,LOW
91.6667,11,1,12,70,6,75,2,60,0.083333,78.5714,MEDIUM
37.8378,28,46,74,41,6,75,3,32,0.621622,36.3636,HIGH
40.9091,36,52,88,32,6,75,3,25,0.590909,39.5604,HIGH
81.5385,53,12,65,36,6,85,0,28,0.184615,81.5385,HIGH
75.8865,107,34,141,13,6,75,5,13,0.241135,73.2877,HIGH
95.1613,118,6,124,22,4,75,14,29,0.048387,85.5072,LOW
98.0392,50,1,51,55,6,80,2,49,0.019608,94.3396,LOW
76.6667,23,7,30,70,5,80,3,68,0.233333,69.697,HIGH
64.4068,38,21,59,60,1,65,5,303,0.355932,59.375,HIGH
97.6744,84,2,86,35,5,75,2,32,0.023256,95.4545,LOW
97.3684,37,1,38,56,6,70,4,46,0.026316,88.0952,LOW
95.2941,81,4,85,37,5,85,5,36,0.047059,90.0,LOW
96.6292,86,3,89,36,3,85,1,60,0.033708,95.5556,LOW
79.4521,58,15,73,48,4,80,15,57,0.205479,65.9091,HIGH
91.6667,22,2,24,65,4,90,2,84,0.083333,84.6154,HIGH
96.1538,50,2,52,47,5,75,5,45,0.038462,87.7193,LOW
82.2222,37,8,45,60,4,85,2,76,0.177778,78.7234,HIGH
70.1493,47,20,67,41,5,70,0,41,0.298507,70.1493,MEDIUM
60.9195,53,34,87,43,1,80,1,213,0.390805,60.2273,HIGH
52.381,33,30,63,39,1,75,1,196,0.47619,51.5625,HIGH
75.7143,53,17,70,32,5,75,1,29,0.242857,74.6479,HIGH
31.5789,18,39,57,66,6,70,1,52,0.684211,31.0345,HIGH
70.0,7,3,10,70,2,75,0,176,0.3,70.0,HIGH
95.0,19,1,20,65,3,70,2,106,0.05,86.3636,LOW
94.4444,17,1,18,70,3,65,4,115,0.055556,77.2727,LOW
96.4286,27,1,28,70,2,80,19,178,0.035714,57.4468,HIGH
62.1622,23,14,37,60,1,70,3,300,0.378378,57.5,HIGH
70.4918,43,18,61,35,1,70,4,178,0.295082,66.1538,HIGH
94.7368,18,1,19,70,6,75,4,62,0.052632,78.2609,MEDIUM
58.3333,14,10,24,70,1,75,2,352,0.416667,53.8462,HIGH
70.0,7,3,10,65,6,75,4,58,0.3,50.0,HIGH
72.7273,24,9,33,63,5,75,1,66,0.272727,70.5882,HIGH
70.5882,12,5,17,70,6,75,3,61,0.294118,60.0,HIGH
92.3077,12,1,13,70,5,75,2,69,0.076923,80.0,LOW
69.7674,30,13,43,55,4,70,4,67,0.302326,63.8298,HIGH
50.0,55,55,110,30,5,90,2,33,0.5,49.1071,HIGH
71.4286,40,16,56,49,4,70,2,59,0.285714,68.9655,HIGH
40.0,4,6,10,69,4,85,4,86,0.6,28.5714,HIGH
96.6667,29,1,30,53,6,85,1,48,0.033333,93.5484,LOW
46.6667,28,32,60,48,6,75,19,43,0.533333,35.443,HIGH
69.0722,67,30,97,33,5,70,5,34,0.309278,65.6863,HIGH
78.0,39,11,50,58,6,80,3,51,0.22,73.5849,HIGH
77.6699,80,23,103,28,5,80,1,25,0.223301,76.9231,HIGH
67.1233,98,48,146,18,6,70,1,18,0.328767,66.6667,HIGH
95.5224,64,3,67,35,6,85,1,27,0.044776,94.1176,LOW
46.1538,6,7,13,65,2,85,2,162,0.538462,40.0,HIGH
96.7742,30,1,31,61,5,70,1,62,0.032258,93.75,LOW
96.2963,52,2,54,57,3,85,3,96,0.037037,91.2281,LOW
72.8395,59,22,81,41,2,75,3,103,0.271605,70.2381,HIGH
27.2727,3,8,11,70,4,80,2,85,0.727273,23.0769,HIGH
96.2963,78,3,81,41,5,80,4,43,0.037037,91.7647,LOW
85.2941,29,5,34,54,5,85,2,56,0.147059,80.5556,HIGH
59.6154,31,21,52,53,2,80,14,130,0.403846,46.9697,HIGH
73.6842,42,15,57,63,3,75,2,102,0.263158,71.1864,HIGH
32.7586,19,39,58,49,5,75,2,51,0.672414,31.6667,HIGH
98.5075,66,1,67,41,4,75,3,53,0.014925,94.2857,LOW
98.7342,78,1,79,42,5,85,0,44,0.012658,98.7342,LOW
75.9259,41,13,54,55,3,75,3,91,0.240741,71.9298,HIGH
28.5714,8,20,28,70,1,80,3,353,0.714286,25.8065,HIGH
52.0548,76,70,146,23,6,85,2,18,0.479452,51.3514,HIGH
61.7647,21,13,34,65,5,80,3,66,0.382353,56.7568,HIGH
49.1803,30,31,61,32,2,75,3,79,0.508197,46.875,HIGH
63.4146,26,15,41,49,2,75,0,125,0.365854,63.4146,HIGH
76.5306,75,23,98,32,4,75,4,41,0.234694,73.5294,HIGH
51.6129,32,30,62,36,4,65,3,44,0.483871,49.2308,HIGH
19.0476,4,17,21,70,3,85,11,116,0.809524,12.5,HIGH
71.7949,28,11,39,54,1,75,5,273,0.282051,63.6364,HIGH
67.3469,33,16,49,56,4,70,3,71,0.326531,63.4615,HIGH
91.6667,22,2,24,68,5,75,1,69,0.083333,88.0,LOW
24.4681,23,71,94,36,5,75,1,37,0.755319,24.2105,HIGH
64.8148,35,19,54,65,1,80,3,322,0.351852,61.4035,HIGH
62.5,15,9,24,70,6,80,0,60,0.375,62.5,HIGH
85.8974,67,11,78,30,2,85,4,74,0.141026,81.7073,HIGH
86.5772,129,20,149,28,6,85,0,23,0.134228,86.5772,MEDIUM
94.7368,36,2,38,52,4,80,2,68,0.052632,90.0,LOW
96.9072,94,3,97,33,5,90,3,31,0.030928,94.0,MEDIUM
54.5455,6,5,11,70,2,70,2,174,0.454545,46.1538,HIGH
58.5714,41,29,70,36,6,85,6,31,0.414286,53.9474,HIGH
96.875,31,1,32,47,2,90,0,121,0.03125,96.875,LOW
74.4444,67,23,90,48,4,75,3,61,0.255556,72.043,HIGH
98.0,49,1,50,57,3,90,2,94,0.02,94.2308,MEDIUM
63.4146,26,15,41,56,6,80,0,46,0.365854,63.4146,HIGH
97.5,117,3,120,18,1,75,2,88,0.025,95.9016,LOW
33.3333,4,8,12,70,4,75,5,86,0.666667,23.5294,HIGH
95.6522,22,1,23,69,4,85,2,90,0.043478,88.0,MEDIUM
94.8718,37,2,39,64,5,85,2,65,0.051282,90.2439,LOW
95.2941,81,4,85,33,2,75,2,85,0.047059,93.1034,LOW
18.1818,2,9,11,70,5,75,3,68,0.818182,14.2857,HIGH
98.3607,60,1,61,40,1,70,6,201,0.016393,89.5522,LOW
71.7391,33,13,46,58,5,70,3,58,0.282609,67.3469,HIGH
70.8333,51,21,72,46,5,70,1,47,0.291667,69.863,HIGH
96.0,96,4,100,16,3,80,0,29,0.04,96.0,LOW
96.3636,53,2,55,68,5,75,1,65,0.036364,94.6429,LOW
97.0149,65,2,67,48,2,85,4,118,0.029851,91.5493,LOW
70.5882,36,15,51,66,5,75,5,66,0.294118,64.2857,HIGH
53.3333,16,14,30,65,5,70,1,62,0.466667,51.6129,HIGH
37.3333,28,47,75,36,1,80,1,182,0.626667,36.8421,HIGH
63.9456,94,53,147,21,3,75,1,35,0.360544,63.5135,HIGH
96.9697,64,2,66,37,6,75,3,30,0.030303,92.7536,LOW
96.1538,125,5,130,26,4,85,3,32,0.038462,93.985,LOW
94.7368,54,3,57,64,3,75,0,104,0.052632,94.7368,LOW
95.0,95,5,100,38,5,65,20,36,0.05,79.1667,LOW
93.75,15,1,16,70,6,75,2,61,0.0625,83.3333,LOW
67.4797,83,40,123,16,5,65,3,17,0.325203,65.873,MEDIUM
95.2941,81,4,85,40,6,75,1,32,0.047059,94.186,LOW
97.7273,43,1,44,57,3,75,5,97,0.022727,87.7551,LOW
61.25,49,31,80,31,6,65,1,27,0.3875,60.4938,HIGH
96.1538,75,3,78,48,3,80,3,81,0.038462,92.5926,LOW
98.1132,104,2,106,24,1,75,2,118,0.018868,96.2963,LOW
75.4098,46,15,61,42,3,75,2,71,0.245902,73.0159,HIGH
61.6438,90,56,146,29,1,75,1,147,0.383562,61.2245,HIGH
87.8378,65,9,74,46,1,90,5,228,0.121622,82.2785,HIGH
97.8723,46,1,47,67,4,75,0,82,0.021277,97.8723,LOW
62.963,51,30,81,29,5,65,2,31,0.37037,61.4458,HIGH
66.6667,8,4,12,70,1,75,0,348,0.333333,66.6667,HIGH
65.0,13,7,20,65,2,70,4,163,0.35,54.1667,HIGH
55.0,77,63,140,28,6,80,4,24,0.45,53.4722,HIGH
67.2,84,41,125,15,6,70,2,13,0.328,66.1417,HIGH
94.8529,129,7,136,26,6,70,3,20,0.051471,92.8058,LOW
76.4706,13,4,17,70,4,80,8,90,0.235294,52.0,HIGH
70.9091,39,16,55,50,1,75,2,248,0.290909,68.4211,HIGH
68.3824,93,43,136,32,1,70,19,159,0.316176,60.0,HIGH
71.4286,15,6,21,70,3,75,3,116,0.285714,62.5,HIGH
72.8814,43,16,59,58,6,75,1,48,0.271186,71.6667,HIGH
93.75,30,2,32,49,1,85,2,246,0.0625,88.2353,MEDIUM
95.0,133,7,140,21,1,75,3,105,0.05,93.007,LOW
78.2609,36,10,46,62,1,80,3,308,0.217391,73.4694,HIGH
95.0,38,2,40,49,4,80,3,62,0.05,88.3721,LOW
62.963,34,20,54,60,6,80,5,50,0.37037,57.6271,HIGH
37.5,6,10,16,70,3,85,1,114,0.625,35.2941,HIGH
70.1149,61,26,87,36,2,70,3,92,0.298851,67.7778,HIGH
63.5417,61,35,96,29,1,65,0,145,0.364583,63.5417,HIGH
72.2892,60,23,83,35,5,70,1,33,0.277108,71.4286,MEDIUM
61.1111,22,14,36,67,3,80,3,115,0.388889,56.4103,HIGH
72.549,37,14,51,66,6,75,2,56,0.27451,69.8113,HIGH
91.6667,11,1,12,70,4,75,2,88,0.083333,78.5714,MEDIUM
99.0826,108,1,109,13,2,75,2,34,0.009174,97.2973,LOW
94.7368,36,2,38,66,1,85,0,333,0.052632,94.7368,LOW
66.6667,26,13,39,59,2,75,4,146,0.333333,60.4651,HIGH
71.7391,33,13,46,52,6,70,2,41,0.282609,68.75,HIGH
97.7099,128,3,131,10,2,75,5,23,0.022901,94.1176,LOW
75.0,45,15,60,44,4,75,3,55,0.25,71.4286,HIGH
92.8571,26,2,28,70,3,75,0,120,0.071429,92.8571,LOW
75.0,51,17,68,43,5,75,13,44,0.25,62.963,HIGH
74.1379,43,15,58,50,1,75,0,250,0.258621,74.1379,HIGH
77.1429,54,16,70,47,5,80,0,46,0.228571,77.1429,HIGH
96.6667,145,5,150,11,2,80,8,27,0.033333,91.7722,LOW
59.7561,49,33,82,35,3,75,0,61,0.402439,59.7561,HIGH
43.3566,62,81,143,13,2,85,20,36,0.566434,38.0368,HIGH
32.6923,17,35,52,47,5,75,2,45,0.673077,31.4815,HIGH
97.7778,44,1,45,49,5,70,2,48,0.022222,93.617,LOW
68.0,68,32,100,36,5,70,2,33,0.32,66.6667,HIGH
98.7179,77,1,78,40,5,85,1,41,0.012821,97.4684,LOW
52.7778,19,17,36,59,3,80,1,101,0.472222,51.3514,HIGH
60.0,27,18,45,59,3,80,1,97,0.4,58.6957,HIGH
95.8333,23,1,24,65,6,70,3,57,0.041667,85.1852,LOW
48.0,12,13,25,70,6,75,4,56,0.52,41.3793,HIGH
81.0811,90,21,111,21,4,80,2,29,0.189189,79.646,HIGH
76.0,19,6,25,70,4,80,1,88,0.24,73.0769,HIGH
69.0476,58,26,84,46,2,85,4,117,0.309524,65.9091,HIGH
97.2222,35,1,36,56,3,90,2,97,0.027778,92.1053,MEDIUM
37.1429,26,44,70,36,6,70,3,27,0.628571,35.6164,HIGH
77.8571,109,31,140,20,2,75,13,49,0.221429,71.2418,HIGH
94.9367,75,4,79,35,5,80,16,33,0.050633,78.9474,HIGH
80.2469,65,16,81,34,6,80,1,31,0.197531,79.2683,HIGH
97.7273,43,1,44,55,2,80,3,140,0.022727,91.4894,LOW
95.8333,46,2,48,64,2,65,1,159,0.041667,93.8776,LOW
95.9596,95,4,99,39,3,70,2,68,0.040404,94.0594,LOW
60.9195,53,34,87,31,3,75,0,51,0.390805,60.9195,HIGH
97.1429,68,2,70,31,1,90,20,157,0.028571,75.5556,HIGH
76.25,61,19,80,39,5,75,1,42,0.2375,75.3086,MEDIUM
96.3636,53,2,55,67,2,80,18,166,0.036364,72.6027,HIGH
74.5763,44,15,59,55,5,75,2,57,0.254237,72.1311,HIGH
99.2701,136,1,137,14,3,80,1,26,0.007299,98.5507,LOW
31.6456,25,54,79,37,3,85,0,61,0.683544,31.6456,HIGH
95.122,78,4,82,44,3,80,10,72,0.04878,84.7826,MEDIUM
95.6044,87,4,91,43,5,85,4,40,0.043956,91.5789,LOW
64.7059,88,48,136,21,4,80,0,26,0.352941,64.7059,HIGH
96.8504,123,4,127,15,1,75,2,76,0.031496,95.3488,LOW
97.561,40,1,41,51,4,85,16,66,0.02439,70.1754,HIGH
46.2687,62,72,134,23,5,65,1,21,0.537313,45.9259,HIGH
95.9184,47,2,49,63,1,85,6,316,0.040816,85.4545,MEDIUM
96.0,48,2,50,49,4,80,4,62,0.04,88.8889,LOW
94.3925,101,6,107,17,6,85,2,14,0.056075,92.6606,LOW
71.6667,43,17,60,58,1,75,13,288,0.283333,58.9041,HIGH
96.2963,52,2,54,63,6,80,4,50,0.037037,89.6552,LOW
97.8022,89,2,91,39,1,80,1,196,0.021978,96.7391,LOW
95.7265,112,5,117,13,6,90,2,11,0.042735,94.1176,MEDIUM
90.0,9,1,10,70,4,65,4,90,0.1,64.2857,HIGH
82.0,82,18,100,40,2,80,3,97,0.18,79.6117,HIGH
52.1739,24,22,46,48,3,70,3,77,0.478261,48.9796,HIGH
95.3488,41,2,43,57,5,80,1,60,0.046512,93.1818,LOW
71.2121,47,19,66,37,2,75,3,92,0.287879,68.1159,HIGH
66.3265,65,33,98,48,1,75,4,237,0.336735,63.7255,HIGH
67.9012,55,26,81,33,1,75,4,166,0.320988,64.7059,HIGH
52.8571,37,33,70,40,6,75,3,36,0.471429,50.6849,HIGH
95.6522,110,5,115,29,3,80,1,50,0.043478,94.8276,LOW
26.7606,19,52,71,47,3,80,4,81,0.732394,25.3333,HIGH
95.4545,21,1,22,67,1,70,0,337,0.045455,95.4545,LOW
61.9565,57,35,92,35,2,65,3,89,0.380435,60.0,HIGH
55.6962,44,35,79,50,5,80,17,53,0.443038,45.8333,HIGH
78.5714,22,6,28,67,4,80,1,86,0.214286,75.8621,HIGH
85.2273,75,13,88,46,1,85,0,229,0.147727,85.2273,MEDIUM
22.5,18,62,80,45,5,75,4,44,0.775,21.4286,HIGH
92.8571,26,2,28,70,4,80,2,90,0.071429,86.6667,LOW
96.7742,30,1,31,58,3,80,3,95,0.032258,88.2353,LOW
58.209,39,28,67,43,4,75,5,55,0.41791,54.1667,HIGH
97.5,39,1,40,53,1,75,1,264,0.025,95.122,LOW
69.2308,72,32,104,25,5,70,4,28,0.307692,66.6667,HIGH
23.0769,6,20,26,70,2,65,20,173,0.769231,13.0435,HIGH
53.5714,45,39,84,47,3,85,7,76,0.464286,49.4505,HIGH
53.1646,42,37,79,45,3,75,11,78,0.468354,46.6667,HIGH
72.093,31,12,43,61,1,75,5,308,0.27907,64.5833,HIGH
98.0769,51,1,52,51,4,80,5,62,0.019231,89.4737,LOW
96.0,24,1,25,70,1,85,0,347,0.04,96.0,LOW
64.7059,11,6,17,70,3,75,1,117,0.352941,61.1111,HIGH
93.617,44,3,47,48,5,80,20,47,0.06383,65.6716,HIGH
96.7742,30,1,31,66,5,70,4,68,0.032258,85.7143,LOW
54.9451,50,41,91,28,4,65,2,37,0.450549,53.7634,HIGH
35.6322,31,56,87,45,1,75,14,225,0.643678,30.6931,HIGH
53.3333,8,7,15,64,2,70,1,157,0.466667,50.0,HIGH
66.6667,26,13,39,56,1,75,1,278,0.333333,65.0,HIGH
96.1165,99,4,103,31,5,75,3,34,0.038835,93.3962,LOW
71.1111,32,13,45,63,1,70,4,317,0.288889,65.3061,HIGH
77.8947,74,21,95,29,3,80,2,50,0.221053,76.2887,HIGH
65.5172,19,10,29,70,5,85,1,68,0.344828,63.3333,HIGH
94.697,125,7,132,24,1,75,5,117,0.05303,91.2409,LOW
61.1111,22,14,36,64,2,80,1,159,0.388889,59.4595,HIGH
25.7143,9,26,35,55,5,80,1,57,0.742857,25.0,HIGH
79.7297,59,15,74,39,4,80,1,50,0.202703,78.6667,HIGH
74.2857,26,9,35,53,3,75,2,92,0.257143,70.2703,HIGH
66.6667,44,22,66,37,6,75,3,29,0.333333,63.7681,HIGH
53.8462,7,6,13,70,6,85,0,61,0.461538,53.8462,HIGH
60.0,6,4,10,70,4,70,4,90,0.4,42.8571,HIGH
90.0,9,1,10,70,6,80,0,62,0.1,90.0,LOW
96.0526,73,3,76,31,1,90,2,153,0.039474,93.5897,MEDIUM
61.3793,89,56,145,28,5,75,1,30,0.386207,60.9589,HIGH
66.6667,8,4,12,65,4,75,4,80,0.333333,50.0,HIGH
99.2908,140,1,141,17,5,85,4,14,0.007092,96.5517,LOW
73.6111,53,19,72,42,1,75,2,208,0.263889,71.6216,HIGH
62.5,15,9,24,70,2,85,2,178,0.375,57.6923,HIGH
96.2963,26,1,27,70,3,85,3,114,0.037037,86.6667,MEDIUM
97.9167,47,1,48,54,5,65,6,57,0.020833,87.037,LOW
60.0,6,4,10,70,6,75,0,58,0.4,60.0,HIGH
56.25,36,28,64,44,6,75,18,35,0.4375,43.9024,HIGH
22.449,11,38,49,51,3,75,2,86,0.77551,21.5686,HIGH
93.617,44,3,47,53,6,75,1,45,0.06383,91.6667,LOW
72.0,54,21,75,30,5,75,3,31,0.28,69.2308,HIGH
97.9167,47,1,48,60,4,75,3,73,0.020833,92.1569,LOW
73.1092,87,32,119,19,5,75,2,20,0.268908,71.9008,HIGH
96.8254,61,2,63,28,3,80,5,45,0.031746,89.7059,LOW
62.2222,28,17,45,46,2,80,1,114,0.377778,60.8696,HIGH
64.7059,22,12,34,48,4,65,0,59,0.352941,64.7059,HIGH
30.0,12,28,40,54,6,75,10,47,0.7,24.0,HIGH
56.0,70,55,125,27,3,75,1,46,0.44,55.5556,HIGH
96.875,31,1,32,46,1,75,5,232,0.03125,83.7838,LOW
69.2308,99,44,143,24,6,70,6,23,0.307692,66.443,HIGH
95.8621,139,6,145,16,2,85,4,43,0.041379,93.2886,LOW
81.25,26,6,32,55,2,85,5,138,0.1875,70.2703,HIGH
95.5224,64,3,67,38,6,80,2,35,0.044776,92.7536,LOW
95.8333,69,3,72,35,6,75,3,32,0.041667,92.0,LOW
91.6667,22,2,24,70,5,80,5,70,0.083333,75.8621,HIGH
97.0297,98,3,101,31,6,70,3,29,0.029703,94.2308,LOW
67.9245,36,17,53,64,4,70,3,79,0.320755,64.2857,HIGH
98.4615,128,2,130,10,2,75,3,25,0.015385,96.2406,LOW
51.4706,35,33,68,29,4,75,2,40,0.485294,50.0,HIGH
95.0,19,1,20,70,1,80,2,351,0.05,86.3636,LOW
35.2941,12,22,34,60,1,70,2,298,0.647059,33.3333,HIGH
73.3333,11,4,15,70,3,80,2,115,0.266667,64.7059,HIGH
20.6897,6,23,29,70,2,85,1,174,0.793103,20.0,HIGH
55.0,33,27,60,41,2,80,3,100,0.45,52.381,HIGH
60.0,6,4,10,70,3,70,3,114,0.4,46.1538,HIGH
99.1935,123,1,124,24,3,85,16,39,0.008065,87.8571,MEDIUM
97.6744,42,1,43,63,1,75,4,313,0.023256,89.3617,LOW
85.1852,46,8,54,53,2,85,3,131,0.148148,80.7018,HIGH
71.875,23,9,32,53,4,75,5,69,0.28125,62.1622,HIGH
85.7143,18,3,21,70,1,85,1,353,0.142857,81.8182,HIGH
94.8052,73,4,77,31,3,80,3,52,0.051948,91.25,LOW
23.913,11,35,46,46,1,75,5,229,0.76087,21.5686,HIGH
67.1642,45,22,67,50,1,75,0,253,0.328358,67.1642,HIGH
21.4286,21,77,98,39,3,65,2,65,0.785714,21.0,HIGH
93.1034,27,2,29,70,2,80,4,174,0.068966,81.8182,MEDIUM
97.8723,46,1,47,51,4,70,1,63,0.021277,95.8333,LOW
43.5897,17,22,39,66,1,80,1,331,0.564103,42.5,HIGH
57.8947,22,16,38,56,5,80,2,58,0.421053,55.0,HIGH
58.6957,54,38,92,49,1,70,1,243,0.413043,58.0645,HIGH
92.3077,12,1,13,70,2,65,18,173,0.076923,38.7097,HIGH
75.6098,31,10,41,53,2,75,2,135,0.243902,72.093,HIGH
51.5152,17,16,33,47,3,75,6,77,0.484848,43.5897,HIGH
86.9565,40,6,46,60,5,85,1,59,0.130435,85.1064,MEDIUM
26.0163,32,91,123,12,6,85,2,10,0.739837,25.6,HIGH
61.194,82,52,134,19,2,85,16,48,0.38806,54.6667,HIGH
95.7447,90,4,94,48,3,90,4,78,0.042553,91.8367,MEDIUM
72.0,36,14,50,62,5,70,2,61,0.28,69.2308,HIGH
67.7419,21,10,31,48,4,70,18,61,0.322581,42.8571,HIGH
92.5926,25,2,27,70,6,65,3,56,0.074074,83.3333,LOW
49.2754,34,35,69,43,1,85,12,217,0.507246,41.9753,HIGH
97.4359,38,1,39,49,4,85,0,59,0.025641,97.4359,LOW
61.3636,27,17,44,58,6,65,4,48,0.386364,56.25,HIGH
81.0127,64,15,79,31,2,80,2,81,0.189873,79.0123,HIGH
26.3158,25,70,95,43,1,75,5,214,0.736842,25.0,HIGH
45.4545,25,30,55,58,6,70,3,47,0.545455,43.1034,HIGH
53.8462,7,6,13,70,1,85,2,347,0.461538,46.6667,HIGH
94.8276,110,6,116,24,4,75,3,33,0.051724,92.437,LOW
95.0,19,1,20,70,5,75,5,73,0.05,76.0,MEDIUM
75.4545,83,27,110,25,5,75,2,24,0.245455,74.1071,HIGH
57.5,23,17,40,61,4,80,3,74,0.425,53.4884,HIGH
98.2456,112,2,114,12,6,90,10,12,0.017544,90.3226,MEDIUM
94.8276,110,6,116,30,4,70,3,39,0.051724,92.437,LOW
65.0,26,14,40,52,1,65,1,263,0.35,63.4146,HIGH
96.6292,86,3,89,42,3,65,4,68,0.033708,92.4731,LOW
92.3077,12,1,13,70,6,70,17,56,0.076923,40.0,HIGH
74.0741,20,7,27,70,4,75,0,85,0.259259,74.0741,HIGH
71.4286,25,10,35,59,6,75,4,50,0.285714,64.1026,HIGH
34.7368,33,62,95,41,4,65,2,55,0.652632,34.0206,HIGH
45.4545,5,6,11,64,4,80,3,81,0.545455,35.7143,HIGH
74.5763,44,15,59,51,2,75,1,129,0.254237,73.3333,HIGH
99.0991,110,1,111,24,1,90,5,121,0.009009,94.8276,MEDIUM
98.0,98,2,100,17,4,80,3,20,0.02,95.1456,LOW
24.1379,14,44,58,58,1,85,3,287,0.758621,22.9508,HIGH
93.9394,31,2,33,46,6,90,4,38,0.060606,83.7838,HIGH
95.4545,21,1,22,70,4,85,1,90,0.045455,91.3043,LOW
73.0769,38,14,52,64,2,75,2,163,0.269231,70.3704,HIGH
